FLIGHT_ID,WEATHER_CONDITION,AIRFRAME_HOURS,PAYLOAD_WEIGHT,AIRCRAFT_TYPE,TAKE OFF_OUTCOME
2908,1,34,76,PASSENGER,SUCCESS
2909,1,67,20,PASSENGER,FAILURE
2910,0,27,75,PASSENGER,SUCCESS
2911,0,19,34,PASSENGER,SUCCESS
2912,0,36,21,CARGO,FAILURE
2913,0,23,51,CARGO,SUCCESS
2914,1,27,74,PASSENGER,SUCCESS
2915,0,62,20,PASSENGER,FAILURE
2916,1,40,19,PASSENGER,FAILURE
2917,0,67,19,CARGO,FAILURE
2918,0,45,6,PASSENGER,FAILURE
2919,0,70,15,CARGO,FAILURE
2920,1,32,38,CARGO,FAILURE
2921,0,32,6,CARGO,FAILURE
2922,1,19,93,CARGO,SUCCESS
2923,1,64,38,CARGO,FAILURE
2924,1,42,20,CARGO,FAILURE
2925,1,37,25,CARGO,FAILURE
2926,1,34,38,PASSENGER,FAILURE
2927,0,40,36,CARGO,FAILURE
2928,0,48,39,CARGO,FAILURE
2929,1,51,38,CARGO,FAILURE
2930,0,52,19,CARGO,FAILURE
2931,0,36,32,PASSENGER,SUCCESS
2932,1,43,35,PASSENGER,FAILURE
2933,1,26,60,PASSENGER,SUCCESS
2934,1,39,30,CARGO,SUCCESS
2935,1,38,94,PASSENGER,SUCCESS
2936,0,52,22,CARGO,FAILURE
2937,0,70,39,CARGO,FAILURE
2938,0,40,20,CARGO,FAILURE
2939,0,53,29,CARGO,FAILURE
2940,0,62,30,PASSENGER,FAILURE
2941,0,60,34,CARGO,FAILURE
2942,0,65,21,CARGO,FAILURE
2943,1,27,41,PASSENGER,SUCCESS
2944,1,33,83,PASSENGER,SUCCESS
2945,0,47,6,CARGO,FAILURE
2946,0,36,11,CARGO,FAILURE
2947,1,31,100,PASSENGER,SUCCESS
2948,0,31,30,PASSENGER,SUCCESS
2949,1,44,30,PASSENGER,FAILURE
2950,0,69,31,CARGO,FAILURE
2951,0,30,54,PASSENGER,SUCCESS
2952,1,20,43,PASSENGER,SUCCESS
2953,0,43,50,PASSENGER,SUCCESS
2954,0,39,18,CARGO,FAILURE
2955,0,69,28,PASSENGER,FAILURE
2956,0,51,33,PASSENGER,FAILURE
2957,0,25,92,PASSENGER,SUCCESS
2958,0,34,95,CARGO,SUCCESS
2959,0,46,36,PASSENGER,FAILURE
2960,0,35,39,PASSENGER,SUCCESS
2961,1,23,61,PASSENGER,SUCCESS
2962,0,58,22,PASSENGER,FAILURE
2963,1,39,29,CARGO,FAILURE
2964,1,40,28,PASSENGER,FAILURE
2965,0,39,66,CARGO,SUCCESS
2966,1,40,80,PASSENGER,SUCCESS
2967,1,44,20,PASSENGER,FAILURE
2968,1,51,34,CARGO,FAILURE
2969,0,37,37,PASSENGER,FAILURE
2970,1,63,37,CARGO,FAILURE
2971,0,35,36,CARGO,FAILURE
2972,1,49,6,PASSENGER,FAILURE
2973,1,24,64,PASSENGER,SUCCESS
2974,0,43,88,CARGO,SUCCESS
2975,1,46,5,PASSENGER,FAILURE
2976,0,69,6,PASSENGER,FAILURE
2977,0,41,24,CARGO,FAILURE
2978,1,36,42,PASSENGER,SUCCESS
2979,0,48,34,CARGO,FAILURE
2980,1,55,8,PASSENGER,FAILURE
2981,1,34,87,PASSENGER,SUCCESS
2982,1,22,46,PASSENGER,SUCCESS
2983,0,36,31,PASSENGER,SUCCESS
2984,0,29,33,CARGO,SUCCESS
2985,1,18,100,PASSENGER,SUCCESS
2986,1,35,64,PASSENGER,SUCCESS
2987,0,32,90,CARGO,SUCCESS
2988,0,57,39,CARGO,FAILURE
2989,0,45,24,PASSENGER,FAILURE
2990,1,35,86,PASSENGER,SUCCESS
2991,1,43,31,PASSENGER,SUCCESS
2992,1,33,18,CARGO,FAILURE
2993,0,70,18,CARGO,FAILURE
2994,0,20,42,PASSENGER,SUCCESS
2995,1,19,87,CARGO,SUCCESS
2996,1,21,78,PASSENGER,SUCCESS
2997,1,35,63,PASSENGER,SUCCESS
2998,1,40,97,PASSENGER,SUCCESS
2999,0,34,7,CARGO,FAILURE
3000,0,41,45,PASSENGER,SUCCESS
3001,0,42,28,CARGO,FAILURE
3002,0,42,35,CARGO,FAILURE
3003,0,41,31,PASSENGER,FAILURE
3004,1,50,21,PASSENGER,FAILURE
3005,0,22,91,CARGO,SUCCESS
3006,0,40,17,CARGO,FAILURE
3007,0,67,35,CARGO,FAILURE
3008,1,58,37,PASSENGER,FAILURE
3009,1,26,37,PASSENGER,SUCCESS
3010,1,43,18,CARGO,FAILURE
3011,1,44,19,CARGO,FAILURE
3012,1,57,20,CARGO,FAILURE
3013,0,36,36,CARGO,SUCCESS
3014,0,34,68,CARGO,SUCCESS
3015,0,39,96,PASSENGER,SUCCESS
3016,0,53,22,PASSENGER,FAILURE
3017,0,32,18,CARGO,FAILURE
3018,0,25,88,PASSENGER,SUCCESS
3019,0,58,27,PASSENGER,FAILURE
3020,0,42,19,PASSENGER,FAILURE
3021,1,41,10,PASSENGER,FAILURE
3022,1,64,18,PASSENGER,FAILURE
3023,0,67,12,PASSENGER,FAILURE
3024,1,34,50,PASSENGER,SUCCESS
3025,0,32,99,CARGO,SUCCESS
3026,1,58,8,CARGO,FAILURE
3027,0,34,26,CARGO,FAILURE
3028,0,65,25,CARGO,FAILURE
3029,1,59,18,PASSENGER,FAILURE
3030,1,59,35,CARGO,FAILURE
3031,1,35,50,PASSENGER,SUCCESS
3032,0,32,31,CARGO,FAILURE
3033,0,20,32,PASSENGER,SUCCESS
3034,0,59,13,CARGO,FAILURE
3035,0,40,37,CARGO,FAILURE
3036,0,40,30,CARGO,FAILURE
3037,1,31,17,PASSENGER,FAILURE
3038,0,56,15,PASSENGER,FAILURE
3039,0,51,19,PASSENGER,FAILURE
3040,1,65,11,PASSENGER,FAILURE
3041,0,18,50,PASSENGER,SUCCESS
3042,1,30,69,PASSENGER,SUCCESS
3043,0,30,9,CARGO,FAILURE
3044,0,67,15,CARGO,FAILURE
3045,0,55,18,PASSENGER,FAILURE
3046,0,41,24,CARGO,FAILURE
3047,1,20,83,CARGO,SUCCESS
3048,1,45,46,PASSENGER,SUCCESS
3049,0,30,84,PASSENGER,SUCCESS
3050,1,18,87,PASSENGER,SUCCESS
3051,0,35,17,CARGO,FAILURE
3052,0,43,45,PASSENGER,SUCCESS
3053,1,38,98,PASSENGER,SUCCESS
3054,1,33,78,PASSENGER,SUCCESS
3055,1,49,12,CARGO,FAILURE
3056,0,70,28,PASSENGER,FAILURE
3057,0,56,25,CARGO,FAILURE
3058,0,40,15,PASSENGER,FAILURE
3059,0,43,5,PASSENGER,FAILURE
3060,0,43,39,CARGO,FAILURE
3061,1,44,17,PASSENGER,FAILURE
3062,1,18,32,CARGO,SUCCESS
3063,0,52,7,CARGO,FAILURE
3064,0,38,5,CARGO,FAILURE
3065,0,30,51,PASSENGER,SUCCESS
3066,1,27,97,PASSENGER,SUCCESS
3067,1,21,50,PASSENGER,SUCCESS
3068,0,33,39,CARGO,SUCCESS
3069,1,37,15,PASSENGER,FAILURE
3070,0,60,31,CARGO,FAILURE
3071,0,29,56,PASSENGER,SUCCESS
3072,0,65,27,CARGO,FAILURE
3073,1,56,7,CARGO,FAILURE
3074,0,69,25,CARGO,FAILURE
3075,0,44,96,PASSENGER,SUCCESS
3076,0,32,37,CARGO,FAILURE
3077,1,43,35,CARGO,FAILURE
3078,1,59,23,PASSENGER,FAILURE
3079,1,62,16,PASSENGER,FAILURE
3080,1,26,35,PASSENGER,SUCCESS
3081,1,27,54,PASSENGER,SUCCESS
3082,0,40,72,PASSENGER,SUCCESS
3083,0,51,28,PASSENGER,FAILURE
3084,0,37,13,CARGO,FAILURE
3085,1,36,60,PASSENGER,SUCCESS
3086,0,48,40,PASSENGER,FAILURE
3087,0,63,39,CARGO,FAILURE
3088,0,45,71,PASSENGER,SUCCESS
3089,0,54,10,PASSENGER,FAILURE
3090,0,24,97,PASSENGER,SUCCESS
3091,0,64,19,CARGO,FAILURE
3092,0,34,21,CARGO,FAILURE
3093,0,38,17,CARGO,FAILURE
3094,1,54,9,CARGO,FAILURE
3095,0,24,30,PASSENGER,SUCCESS
3096,1,61,6,PASSENGER,FAILURE
3097,1,35,26,PASSENGER,FAILURE
3098,1,30,15,CARGO,FAILURE
3099,1,21,65,PASSENGER,SUCCESS
3100,1,42,14,PASSENGER,FAILURE
3101,0,40,14,PASSENGER,FAILURE
3102,0,33,64,PASSENGER,SUCCESS
3103,1,46,31,CARGO,FAILURE
3104,1,45,21,PASSENGER,FAILURE
3105,0,35,86,PASSENGER,SUCCESS
3106,0,22,62,PASSENGER,SUCCESS
3107,0,40,58,PASSENGER,SUCCESS
3108,0,41,34,PASSENGER,SUCCESS
3109,0,34,30,PASSENGER,FAILURE
3110,0,42,53,CARGO,SUCCESS
3111,1,68,21,CARGO,FAILURE
3112,1,45,39,PASSENGER,FAILURE
3113,1,31,35,PASSENGER,FAILURE
3114,0,63,35,CARGO,FAILURE
3115,0,25,72,PASSENGER,SUCCESS
3116,0,24,50,PASSENGER,SUCCESS
3117,1,33,43,PASSENGER,SUCCESS
3118,1,65,12,PASSENGER,FAILURE
3119,0,45,85,PASSENGER,SUCCESS
3120,1,30,69,PASSENGER,SUCCESS
3121,1,70,17,CARGO,FAILURE
3122,1,33,53,PASSENGER,SUCCESS
3123,0,68,34,PASSENGER,FAILURE
3124,1,44,48,PASSENGER,SUCCESS
3125,0,31,61,PASSENGER,SUCCESS
3126,1,28,73,CARGO,SUCCESS
3127,1,59,10,CARGO,FAILURE
3128,1,58,8,CARGO,FAILURE
3129,0,53,29,PASSENGER,FAILURE
3130,1,62,14,PASSENGER,FAILURE
3131,1,27,82,CARGO,SUCCESS
3132,0,48,9,CARGO,FAILURE
3133,0,40,34,PASSENGER,FAILURE
3134,1,50,15,PASSENGER,FAILURE
3135,1,39,80,PASSENGER,SUCCESS
3136,1,34,40,PASSENGER,SUCCESS
3137,1,53,40,PASSENGER,FAILURE
3138,0,63,22,CARGO,FAILURE
3139,1,34,26,PASSENGER,FAILURE
3140,0,32,13,CARGO,FAILURE
3141,1,41,49,PASSENGER,SUCCESS
3142,0,34,32,PASSENGER,FAILURE
3143,1,34,39,CARGO,FAILURE
3144,1,46,37,CARGO,FAILURE
3145,1,44,15,PASSENGER,FAILURE
3146,1,51,16,CARGO,FAILURE
3147,0,61,38,PASSENGER,FAILURE
3148,1,38,16,CARGO,FAILURE
3149,0,60,12,PASSENGER,FAILURE
3150,1,57,25,CARGO,FAILURE
3151,0,36,36,CARGO,SUCCESS
3152,1,39,17,PASSENGER,FAILURE
3153,0,39,81,PASSENGER,SUCCESS
3154,1,22,45,PASSENGER,SUCCESS
3155,0,22,67,PASSENGER,SUCCESS
3156,0,24,82,PASSENGER,SUCCESS
3157,1,49,36,CARGO,FAILURE
3158,1,36,76,PASSENGER,SUCCESS
3159,0,25,79,PASSENGER,SUCCESS
3160,0,37,16,CARGO,FAILURE
3161,1,56,5,PASSENGER,FAILURE
3162,0,59,10,PASSENGER,FAILURE
3163,0,18,33,PASSENGER,SUCCESS
3164,1,34,61,PASSENGER,SUCCESS
3165,0,37,26,PASSENGER,FAILURE
3166,1,60,7,PASSENGER,FAILURE
3167,1,34,85,PASSENGER,SUCCESS
3168,0,21,31,PASSENGER,SUCCESS
3169,1,25,64,PASSENGER,SUCCESS
3170,0,47,40,CARGO,FAILURE
3171,0,51,11,CARGO,FAILURE
3172,0,65,7,PASSENGER,FAILURE
3173,1,33,16,PASSENGER,FAILURE
3174,1,28,63,PASSENGER,SUCCESS
3175,1,51,32,CARGO,FAILURE
3176,0,42,19,CARGO,FAILURE
3177,1,44,12,PASSENGER,FAILURE
3178,1,37,37,PASSENGER,FAILURE
3179,1,49,6,CARGO,FAILURE
3180,1,24,87,PASSENGER,SUCCESS
3181,0,42,40,PASSENGER,FAILURE
3182,1,18,82,PASSENGER,SUCCESS
3183,0,22,58,PASSENGER,SUCCESS
3184,0,46,32,PASSENGER,FAILURE
3185,0,52,10,CARGO,FAILURE
3186,1,20,70,PASSENGER,SUCCESS
3187,0,38,5,CARGO,FAILURE
3188,1,59,23,CARGO,FAILURE
3189,0,48,30,CARGO,FAILURE
3190,1,33,39,CARGO,FAILURE
3191,0,53,6,CARGO,FAILURE
3192,1,49,33,PASSENGER,FAILURE
3193,1,35,39,CARGO,SUCCESS
3194,1,39,97,PASSENGER,SUCCESS
3195,0,45,73,PASSENGER,SUCCESS
3196,1,37,10,CARGO,FAILURE
3197,0,56,20,CARGO,FAILURE
3198,0,61,34,CARGO,FAILURE
3199,1,26,76,PASSENGER,SUCCESS
3200,0,38,38,PASSENGER,FAILURE
3201,1,22,79,PASSENGER,SUCCESS
3202,1,39,15,PASSENGER,FAILURE
3203,0,51,12,CARGO,FAILURE
3204,0,55,16,CARGO,FAILURE
3205,1,53,33,PASSENGER,FAILURE
3206,1,32,13,PASSENGER,FAILURE
3207,1,34,65,PASSENGER,SUCCESS
3208,1,24,95,CARGO,SUCCESS
3209,1,34,13,CARGO,FAILURE
3210,1,69,13,PASSENGER,FAILURE
3211,0,36,83,PASSENGER,SUCCESS
3212,0,62,10,CARGO,FAILURE
3213,1,61,14,CARGO,FAILURE
3214,1,30,36,PASSENGER,FAILURE
3215,1,31,16,CARGO,FAILURE
3216,0,43,39,PASSENGER,FAILURE
3217,1,35,19,PASSENGER,FAILURE
3218,1,33,23,CARGO,FAILURE
3219,1,33,73,PASSENGER,SUCCESS
3220,1,55,16,CARGO,FAILURE
3221,0,56,25,PASSENGER,FAILURE
3222,1,23,98,PASSENGER,SUCCESS
3223,0,31,25,CARGO,FAILURE
3224,1,26,37,PASSENGER,SUCCESS
3225,1,34,94,PASSENGER,SUCCESS
3226,0,31,76,CARGO,SUCCESS
3227,0,45,41,PASSENGER,SUCCESS
3228,1,61,17,PASSENGER,FAILURE
3229,0,40,67,CARGO,SUCCESS
3230,1,60,5,CARGO,FAILURE
3231,0,31,17,CARGO,FAILURE
3232,1,40,39,PASSENGER,FAILURE
3233,1,61,7,PASSENGER,FAILURE
3234,1,24,38,PASSENGER,SUCCESS
3235,0,47,5,PASSENGER,FAILURE
3236,1,18,58,CARGO,SUCCESS
3237,1,18,44,CARGO,SUCCESS
3238,1,40,95,CARGO,SUCCESS
3239,1,41,17,CARGO,FAILURE
3240,0,37,44,PASSENGER,SUCCESS
3241,1,41,37,PASSENGER,SUCCESS
3242,1,35,43,PASSENGER,SUCCESS
3243,0,67,34,PASSENGER,FAILURE
3244,0,24,41,PASSENGER,SUCCESS
3245,0,38,54,CARGO,SUCCESS
3246,1,60,19,CARGO,FAILURE
3247,0,65,9,CARGO,FAILURE
3248,1,31,7,CARGO,FAILURE
3249,0,59,25,PASSENGER,FAILURE
3250,1,33,67,PASSENGER,SUCCESS
3251,0,18,65,PASSENGER,SUCCESS
3252,0,30,39,PASSENGER,FAILURE
3253,0,39,13,CARGO,FAILURE
3254,1,20,36,PASSENGER,SUCCESS
3255,1,42,89,PASSENGER,SUCCESS
3256,1,22,66,CARGO,SUCCESS
3257,0,39,62,PASSENGER,SUCCESS
3258,0,70,39,CARGO,FAILURE
3259,0,43,25,CARGO,FAILURE
3260,1,59,18,PASSENGER,FAILURE
3261,0,43,89,PASSENGER,SUCCESS
3262,0,44,19,CARGO,FAILURE
3263,0,38,44,PASSENGER,SUCCESS
3264,1,43,20,PASSENGER,FAILURE
3265,0,52,25,CARGO,FAILURE
3266,1,24,99,PASSENGER,SUCCESS
3267,1,22,92,PASSENGER,SUCCESS
3268,0,44,38,CARGO,SUCCESS
3269,0,32,31,CARGO,FAILURE
3270,1,20,100,PASSENGER,SUCCESS
3271,1,55,33,CARGO,FAILURE
3272,1,51,12,CARGO,FAILURE
3273,1,37,67,PASSENGER,SUCCESS
3274,1,34,24,CARGO,FAILURE
3275,1,47,30,PASSENGER,FAILURE
3276,1,44,73,CARGO,SUCCESS
3277,0,23,68,PASSENGER,SUCCESS
3278,1,49,34,PASSENGER,FAILURE
3279,0,61,27,PASSENGER,FAILURE
3280,1,62,19,PASSENGER,FAILURE
3281,0,36,70,PASSENGER,SUCCESS
3282,1,55,36,PASSENGER,FAILURE
3283,1,43,38,CARGO,SUCCESS
3284,1,30,61,PASSENGER,SUCCESS
3285,1,21,74,CARGO,SUCCESS
3286,0,38,39,PASSENGER,SUCCESS
3287,1,27,72,PASSENGER,SUCCESS
3288,0,37,76,PASSENGER,SUCCESS
3289,1,41,85,PASSENGER,SUCCESS
3290,0,41,20,CARGO,FAILURE
3291,1,32,87,PASSENGER,SUCCESS
3292,0,33,95,PASSENGER,SUCCESS
3293,0,19,46,CARGO,SUCCESS
3294,0,56,27,CARGO,FAILURE
3295,0,27,81,PASSENGER,SUCCESS
3296,0,61,12,CARGO,FAILURE
3297,1,52,18,CARGO,FAILURE
3298,0,47,27,CARGO,FAILURE
3299,0,34,91,PASSENGER,SUCCESS
3300,1,37,31,PASSENGER,FAILURE
3301,0,23,43,PASSENGER,SUCCESS
3302,0,40,12,PASSENGER,FAILURE
3303,0,32,28,CARGO,FAILURE
3304,0,19,78,PASSENGER,SUCCESS
3305,1,44,10,CARGO,FAILURE
3306,1,39,43,PASSENGER,SUCCESS
3307,0,40,39,PASSENGER,FAILURE
3308,1,58,32,CARGO,FAILURE
3309,1,68,40,CARGO,FAILURE
3310,0,43,68,PASSENGER,SUCCESS
3311,0,44,38,PASSENGER,SUCCESS
3312,0,28,71,PASSENGER,SUCCESS
3313,1,46,18,CARGO,FAILURE
3314,0,42,11,CARGO,FAILURE
3315,0,30,33,PASSENGER,SUCCESS
3316,1,33,33,CARGO,FAILURE
3317,1,44,29,CARGO,FAILURE
3318,0,24,92,PASSENGER,SUCCESS
3319,0,48,9,CARGO,FAILURE
3320,1,69,16,PASSENGER,FAILURE
3321,0,36,71,CARGO,SUCCESS
3322,0,40,29,PASSENGER,FAILURE
3323,1,57,25,PASSENGER,FAILURE
3324,1,45,17,PASSENGER,FAILURE
3325,0,46,15,PASSENGER,FAILURE
3326,1,28,87,PASSENGER,SUCCESS
3327,0,19,33,PASSENGER,SUCCESS
3328,1,36,26,PASSENGER,FAILURE
3329,1,54,17,PASSENGER,FAILURE
3330,1,61,6,PASSENGER,FAILURE
3331,0,24,49,PASSENGER,SUCCESS
3332,0,34,31,CARGO,FAILURE
3333,0,38,81,CARGO,SUCCESS
3334,1,43,38,PASSENGER,FAILURE
3335,0,68,29,CARGO,FAILURE
3336,0,37,74,PASSENGER,SUCCESS
3337,1,42,30,PASSENGER,FAILURE
3338,0,31,83,PASSENGER,SUCCESS
3339,1,57,11,CARGO,FAILURE
3340,0,24,86,PASSENGER,SUCCESS
3341,1,52,20,CARGO,FAILURE
3342,0,41,62,CARGO,SUCCESS
3343,0,60,5,PASSENGER,FAILURE
3344,1,45,33,CARGO,SUCCESS
3345,0,57,21,CARGO,FAILURE
3346,1,38,85,PASSENGER,SUCCESS
3347,1,69,30,PASSENGER,FAILURE
3348,0,32,61,PASSENGER,SUCCESS
3349,0,59,27,CARGO,FAILURE
3350,0,34,30,PASSENGER,FAILURE
3351,1,70,40,CARGO,FAILURE
3352,1,46,20,CARGO,FAILURE
3353,0,21,45,CARGO,SUCCESS
3354,0,27,40,PASSENGER,SUCCESS
3355,1,19,54,PASSENGER,SUCCESS
3356,1,21,95,PASSENGER,SUCCESS
3357,1,37,10,CARGO,FAILURE
3358,1,19,38,PASSENGER,SUCCESS
3359,1,22,55,PASSENGER,SUCCESS
3360,0,20,38,PASSENGER,SUCCESS
3361,0,67,14,CARGO,FAILURE
3362,1,24,85,PASSENGER,SUCCESS
3363,0,70,26,CARGO,FAILURE
3364,0,55,10,PASSENGER,FAILURE
3365,0,24,89,CARGO,SUCCESS
3366,0,32,90,PASSENGER,SUCCESS
3367,0,35,35,PASSENGER,SUCCESS
3368,1,64,16,PASSENGER,FAILURE
3369,0,35,31,PASSENGER,SUCCESS
3370,1,46,5,CARGO,FAILURE
3371,0,32,78,PASSENGER,SUCCESS
3372,0,64,13,CARGO,FAILURE
3373,0,44,33,PASSENGER,FAILURE
3374,0,31,34,PASSENGER,FAILURE
3375,1,65,31,PASSENGER,FAILURE
3376,0,31,53,CARGO,SUCCESS
3377,0,22,84,PASSENGER,SUCCESS
3378,1,62,17,PASSENGER,FAILURE
3379,0,47,6,CARGO,FAILURE
3380,1,29,81,PASSENGER,SUCCESS
3381,1,30,5,CARGO,FAILURE
3382,1,46,7,PASSENGER,FAILURE
3383,1,44,58,CARGO,SUCCESS
3384,1,18,31,PASSENGER,SUCCESS
3385,0,18,43,PASSENGER,SUCCESS
3386,0,31,51,PASSENGER,SUCCESS
3387,1,20,58,PASSENGER,SUCCESS
3388,0,43,19,CARGO,FAILURE
3389,1,30,93,CARGO,SUCCESS
3390,0,31,45,CARGO,SUCCESS
3391,1,45,89,PASSENGER,SUCCESS
3392,0,45,40,PASSENGER,FAILURE
3393,0,39,39,PASSENGER,FAILURE
3394,1,41,100,PASSENGER,SUCCESS
3395,1,22,49,PASSENGER,SUCCESS
3396,1,67,27,CARGO,FAILURE
3397,0,59,19,CARGO,FAILURE
3398,0,57,20,PASSENGER,FAILURE
3399,1,41,18,CARGO,FAILURE
3400,1,53,20,CARGO,FAILURE
3401,1,51,33,PASSENGER,FAILURE
3402,1,49,13,PASSENGER,FAILURE
3403,1,55,40,CARGO,FAILURE
3404,1,58,25,PASSENGER,FAILURE
3405,1,33,58,CARGO,SUCCESS
3406,1,50,16,PASSENGER,FAILURE
3407,0,67,22,CARGO,FAILURE
3408,1,27,90,PASSENGER,SUCCESS
3409,0,41,23,CARGO,FAILURE
3410,1,64,17,CARGO,FAILURE
3411,1,38,83,PASSENGER,SUCCESS
3412,0,21,68,PASSENGER,SUCCESS
3413,1,22,80,PASSENGER,SUCCESS
3414,1,54,9,CARGO,FAILURE
3415,1,43,27,PASSENGER,FAILURE
3416,0,23,55,CARGO,SUCCESS
3417,0,42,33,PASSENGER,FAILURE
3418,1,37,32,PASSENGER,FAILURE
3419,0,56,38,CARGO,FAILURE
3420,1,23,74,PASSENGER,SUCCESS
3421,1,21,52,PASSENGER,SUCCESS
3422,1,42,28,PASSENGER,FAILURE
3423,1,27,47,PASSENGER,SUCCESS
3424,1,44,25,CARGO,FAILURE
3425,1,46,28,CARGO,FAILURE
3426,1,66,32,CARGO,FAILURE
3427,1,34,91,CARGO,SUCCESS
3428,0,24,46,PASSENGER,SUCCESS
3429,1,43,95,PASSENGER,SUCCESS
3430,1,31,34,PASSENGER,SUCCESS
3431,0,68,33,CARGO,FAILURE
3432,1,47,26,CARGO,FAILURE
3433,0,38,14,PASSENGER,FAILURE
3434,0,39,19,CARGO,FAILURE
3435,1,55,22,PASSENGER,FAILURE
3436,0,55,22,PASSENGER,FAILURE
3437,1,39,37,PASSENGER,SUCCESS
3438,0,52,16,CARGO,FAILURE
3439,1,18,47,CARGO,SUCCESS
3440,0,33,82,CARGO,SUCCESS
3441,0,43,76,PASSENGER,SUCCESS
3442,0,31,31,CARGO,FAILURE
3443,1,58,10,PASSENGER,FAILURE
3444,0,33,28,PASSENGER,FAILURE
3445,1,22,98,PASSENGER,SUCCESS
3446,1,60,34,PASSENGER,FAILURE
3447,1,57,38,PASSENGER,FAILURE
3448,0,66,26,CARGO,FAILURE
3449,1,41,97,PASSENGER,SUCCESS
3450,0,40,79,PASSENGER,SUCCESS
3451,0,19,81,CARGO,SUCCESS
3452,1,32,99,CARGO,SUCCESS
3453,1,37,12,CARGO,FAILURE
3454,1,23,94,PASSENGER,SUCCESS
3455,0,59,31,PASSENGER,FAILURE
3456,0,56,23,PASSENGER,FAILURE
3457,1,32,21,CARGO,FAILURE
3458,0,24,39,PASSENGER,SUCCESS
3459,1,18,95,PASSENGER,SUCCESS
3460,0,36,53,PASSENGER,SUCCESS
3461,0,68,27,PASSENGER,FAILURE
3462,1,64,22,CARGO,FAILURE
3463,1,36,76,PASSENGER,SUCCESS
3464,1,35,23,CARGO,FAILURE
3465,1,35,42,PASSENGER,SUCCESS
3466,1,69,26,PASSENGER,FAILURE
3467,1,27,85,PASSENGER,SUCCESS
3468,0,33,70,PASSENGER,SUCCESS
3469,0,53,11,PASSENGER,FAILURE
3470,0,38,36,CARGO,FAILURE
3471,1,68,16,PASSENGER,FAILURE
3472,0,34,33,PASSENGER,SUCCESS
3473,1,64,34,PASSENGER,FAILURE
3474,1,28,84,PASSENGER,SUCCESS
3475,1,57,14,PASSENGER,FAILURE
3476,1,37,7,CARGO,FAILURE
3477,1,27,88,PASSENGER,SUCCESS
3478,0,44,71,PASSENGER,SUCCESS
3479,0,64,26,CARGO,FAILURE
3480,0,41,68,PASSENGER,SUCCESS
3481,0,52,30,CARGO,FAILURE
3482,1,36,16,PASSENGER,FAILURE
3483,0,24,87,PASSENGER,SUCCESS
3484,0,24,68,PASSENGER,SUCCESS
3485,1,37,79,PASSENGER,SUCCESS
3486,0,36,18,CARGO,FAILURE
3487,1,31,64,PASSENGER,SUCCESS
3488,1,24,62,PASSENGER,SUCCESS
3489,0,52,9,CARGO,FAILURE
3490,0,18,61,PASSENGER,SUCCESS
3491,1,44,55,CARGO,SUCCESS
3492,1,40,18,CARGO,FAILURE
3493,0,47,40,CARGO,FAILURE
3494,0,42,15,PASSENGER,FAILURE
3495,0,58,31,CARGO,FAILURE
3496,0,60,15,PASSENGER,FAILURE
3497,1,43,13,CARGO,FAILURE
3498,0,35,73,PASSENGER,SUCCESS
3499,0,34,10,CARGO,FAILURE
3500,1,27,66,PASSENGER,SUCCESS
3501,1,53,22,CARGO,FAILURE
3502,0,33,33,PASSENGER,FAILURE
3503,0,20,31,PASSENGER,SUCCESS
3504,1,53,20,PASSENGER,FAILURE
3505,1,67,35,CARGO,FAILURE
3506,0,28,86,PASSENGER,SUCCESS
3507,1,52,10,CARGO,FAILURE
3508,0,42,33,CARGO,SUCCESS
3509,0,39,10,CARGO,FAILURE
3510,0,37,94,PASSENGER,SUCCESS
3511,0,43,28,PASSENGER,FAILURE
3512,0,53,21,PASSENGER,FAILURE
3513,0,60,33,CARGO,FAILURE
3514,0,61,39,CARGO,FAILURE
3515,0,37,19,CARGO,FAILURE
3516,1,67,29,CARGO,FAILURE
3517,1,28,90,PASSENGER,SUCCESS
3518,0,50,32,CARGO,FAILURE
3519,1,34,54,PASSENGER,SUCCESS
3520,1,31,7,CARGO,FAILURE
3521,1,23,34,CARGO,SUCCESS
3522,1,18,31,PASSENGER,SUCCESS
3523,1,51,20,PASSENGER,FAILURE
3524,0,37,39,CARGO,FAILURE
3525,1,34,55,CARGO,SUCCESS
3526,0,65,24,CARGO,FAILURE
3527,0,39,37,CARGO,FAILURE
3528,0,42,68,PASSENGER,SUCCESS
3529,0,18,88,PASSENGER,SUCCESS
3530,1,30,98,CARGO,SUCCESS
3531,0,23,50,PASSENGER,SUCCESS
3532,0,41,66,PASSENGER,SUCCESS
3533,1,45,37,CARGO,FAILURE
3534,0,65,14,PASSENGER,FAILURE
3535,0,25,57,PASSENGER,SUCCESS
3536,1,52,17,PASSENGER,FAILURE
3537,0,70,28,CARGO,FAILURE
3538,0,32,53,PASSENGER,SUCCESS
3539,1,28,41,PASSENGER,SUCCESS
3540,1,36,30,CARGO,SUCCESS
3541,0,64,33,PASSENGER,FAILURE
3542,1,37,88,PASSENGER,SUCCESS
3543,0,47,22,CARGO,FAILURE
3544,1,38,6,CARGO,FAILURE
3545,1,69,10,PASSENGER,FAILURE
3546,0,23,35,PASSENGER,SUCCESS
3547,1,32,33,CARGO,FAILURE
3548,0,43,85,PASSENGER,SUCCESS
3549,1,38,23,CARGO,FAILURE
3550,1,60,14,CARGO,FAILURE
3551,0,51,40,CARGO,FAILURE
